"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2021/01/08 04:00:00","EST","N.Y.C.","61761","24.53","1.75","-5.08","1"
"2021/01/08 05:00:00","EST","N.Y.C.","61761","25.98","1.99","-4.05","1"
"2021/01/08 06:00:00","EST","N.Y.C.","61761","29.22","2.36","-4.18","1"
"2021/01/08 07:00:00","EST","N.Y.C.","61761","34.57","2.84","-6.09","1"
"2021/01/08 08:00:00","EST","N.Y.C.","61761","32.21","3.26","-1.74","1"
"2021/01/08 09:00:00","EST","N.Y.C.","61761","29.84","3.17","0","1"
"2021/01/08 10:00:00","EST","N.Y.C.","61761","28.55","2.94","0","1"
"2021/01/08 11:00:00","EST","N.Y.C.","61761","27.61","2.85","0","1"
"2021/01/08 12:00:00","EST","N.Y.C.","61761","27.35","2.82","0","1"
"2021/01/08 13:00:00","EST","N.Y.C.","61761","27.21","2.85","0","1"
"2021/01/08 14:00:00","EST","N.Y.C.","61761","27.21","2.89","0","1"
"2021/01/08 15:00:00","EST","N.Y.C.","61761","27.61","2.93","0","1"
"2021/01/08 16:00:00","EST","N.Y.C.","61761","32.93","3.21","0","1"
"2021/01/08 17:00:00","EST","N.Y.C.","61761","43.84","4.38","-0.69","1"
"2021/01/08 18:00:00","EST","N.Y.C.","61761","37.88","3.71","-1.94","1"
"2021/01/08 19:00:00","EST","N.Y.C.","61761","33.41","3.16","-3.91","1"
"2021/01/08 20:00:00","EST","N.Y.C.","61761","29.94","3.02","-0.4","1"
"2021/01/08 21:00:00","EST","N.Y.C.","61761","28.19","2.84","0","1"
"2021/01/08 22:00:00","EST","N.Y.C.","61761","27.21","2.8","-1.61","1"
"2021/01/08 23:00:00","EST","N.Y.C.","61761","26.7","2.58","-2.58","1"
"2021/01/09 00:00:00","EST","N.Y.C.","61761","30.2","2.15","-7.22","1"
"2021/01/09 01:00:00","EST","N.Y.C.","61761","27.59","1.88","-7.45","1"
"2021/01/09 02:00:00","EST","N.Y.C.","61761","27.07","1.84","-7.17","1"
"2021/01/09 03:00:00","EST","N.Y.C.","61761","26.9","1.86","-6.39","1"
"2021/01/09 04:00:00","EST","N.Y.C.","61761","26.84","1.84","-6.55","1"
"2021/01/09 05:00:00","EST","N.Y.C.","61761","27.27","1.86","-6.65","1"
"2021/01/09 06:00:00","EST","N.Y.C.","61761","29.25","1.86","-9.49","1"
"2021/01/09 07:00:00","EST","N.Y.C.","61761","32.9","2.16","-10.36","1"
"2021/01/09 08:00:00","EST","N.Y.C.","61761","34.6","3","-5.26","1"
"2021/01/09 09:00:00","EST","N.Y.C.","61761","31.64","2.7","-3.98","1"
"2021/01/09 10:00:00","EST","N.Y.C.","61761","30.55","2.62","-3.64","1"
"2021/01/09 11:00:00","EST","N.Y.C.","61761","28.37","2.44","-3.3","1"
"2021/01/09 12:00:00","EST","N.Y.C.","61761","27.81","2.29","-4.33","1"
"2021/01/09 13:00:00","EST","N.Y.C.","61761","27.64","2.23","-4.74","1"
"2021/01/09 14:00:00","EST","N.Y.C.","61761","27.64","2.25","-4.54","1"
"2021/01/09 15:00:00","EST","N.Y.C.","61761","27.64","2.2","-5.07","1"
"2021/01/09 16:00:00","EST","N.Y.C.","61761","31.73","2.76","-3.63","1"
"2021/01/09 17:00:00","EST","N.Y.C.","61761","43.34","3.6","-8.11","1"
"2021/01/09 18:00:00","EST","N.Y.C.","61761","38.66","3.06","-9.42","1"
"2021/01/09 19:00:00","EST","N.Y.C.","61761","34.83","3.02","-6.4","1"
"2021/01/09 20:00:00","EST","N.Y.C.","61761","31.28","2.51","-6.32","1"
"2021/01/09 21:00:00","EST","N.Y.C.","61761","30.41","2.35","-6.3","1"
"2021/01/09 22:00:00","EST","N.Y.C.","61761","29.3","2.19","-6.61","1"
"2021/01/09 23:00:00","EST","N.Y.C.","61761","27.57","1.91","-6.73","1"
"2021/01/10 00:00:00","EST","N.Y.C.","61761","30.27","2.16","-6.97","1"
"2021/01/10 01:00:00","EST","N.Y.C.","61761","28.25","1.84","-7.62","1"
"2021/01/10 02:00:00","EST","N.Y.C.","61761","27.35","1.86","-7.12","1"
"2021/01/10 03:00:00","EST","N.Y.C.","61761","26.87","1.82","-6.88","1"
"2021/01/10 04:00:00","EST","N.Y.C.","61761","27.02","1.77","-7.72","1"
"2021/01/10 05:00:00","EST","N.Y.C.","61761","27.13","1.79","-7.42","1"
"2021/01/10 06:00:00","EST","N.Y.C.","61761","28.14","1.96","-6.39","1"
"2021/01/10 07:00:00","EST","N.Y.C.","61761","29.52","1.92","-8.19","1"
"2021/01/10 08:00:00","EST","N.Y.C.","61761","30.04","2.47","-5.09","1"
"2021/01/10 09:00:00","EST","N.Y.C.","61761","28.64","2.41","-4.17","1"
"2021/01/10 10:00:00","EST","N.Y.C.","61761","28.79","2.61","-2.42","1"
"2021/01/10 11:00:00","EST","N.Y.C.","61761","28.44","2.62","-2.8","1"
"2021/01/10 12:00:00","EST","N.Y.C.","61761","28.23","2.54","-3.02","1"
"2021/01/10 13:00:00","EST","N.Y.C.","61761","27.34","2.47","-2.85","1"
"2021/01/10 14:00:00","EST","N.Y.C.","61761","27.07","2.5","-2.24","1"
"2021/01/10 15:00:00","EST","N.Y.C.","61761","28.53","2.51","-3.44","1"
"2021/01/10 16:00:00","EST","N.Y.C.","61761","31.98","2.81","-2.41","1"
"2021/01/10 17:00:00","EST","N.Y.C.","61761","47.88","3.75","-9.75","1"
"2021/01/10 18:00:00","EST","N.Y.C.","61761","41.58","3.17","-10.06","1"
"2021/01/10 19:00:00","EST","N.Y.C.","61761","39.04","2.78","-11.44","1"
"2021/01/10 20:00:00","EST","N.Y.C.","61761","32.54","2.78","-4.53","1"
"2021/01/10 21:00:00","EST","N.Y.C.","61761","31.38","2.5","-6.54","1"
"2021/01/10 22:00:00","EST","N.Y.C.","61761","29.23","2.61","-3.75","1"
"2021/01/10 23:00:00","EST","N.Y.C.","61761","29.13","2.06","-7.42","1"
"2021/01/11 00:00:00","EST","N.Y.C.","61761","29.41","2.32","-3.68","1"
"2021/01/11 01:00:00","EST","N.Y.C.","61761","28.06","2.11","-4.89","1"
"2021/01/11 02:00:00","EST","N.Y.C.","61761","27.1","2.08","-4.22","1"
"2021/01/11 03:00:00","EST","N.Y.C.","61761","27.01","1.96","-5.08","1"
"2021/01/11 04:00:00","EST","N.Y.C.","61761","28.17","1.95","-6.06","1"
"2021/01/11 05:00:00","EST","N.Y.C.","61761","28.72","2.26","-2.88","1"
"2021/01/11 06:00:00","EST","N.Y.C.","61761","34.24","2.68","-4.99","1"
"2021/01/11 07:00:00","EST","N.Y.C.","61761","41.42","2.85","-11.9","1"
"2021/01/11 08:00:00","EST","N.Y.C.","61761","40.72","3.57","-6.4","1"
"2021/01/11 09:00:00","EST","N.Y.C.","61761","35.26","3.44","-1.36","1"
"2021/01/11 10:00:00","EST","N.Y.C.","61761","34.15","3.18","-1.78","1"
"2021/01/11 11:00:00","EST","N.Y.C.","61761","32.31","3.02","-2.12","1"
"2021/01/11 12:00:00","EST","N.Y.C.","61761","31.04","3","-1.28","1"
"2021/01/11 13:00:00","EST","N.Y.C.","61761","30.44","2.89","-1.72","1"
"2021/01/11 14:00:00","EST","N.Y.C.","61761","29.49","2.89","-0.84","1"
"2021/01/11 15:00:00","EST","N.Y.C.","61761","29.88","2.78","-2.24","1"
"2021/01/11 16:00:00","EST","N.Y.C.","61761","35.6","3.15","-2.76","1"
"2021/01/11 17:00:00","EST","N.Y.C.","61761","47.86","4.47","-4.21","1"
"2021/01/11 18:00:00","EST","N.Y.C.","61761","42.81","3.22","-10.36","1"
"2021/01/11 19:00:00","EST","N.Y.C.","61761","36.67","3.3","-4.39","1"
"2021/01/11 20:00:00","EST","N.Y.C.","61761","32.5","3.03","-1.42","1"
"2021/01/11 21:00:00","EST","N.Y.C.","61761","30.71","2.77","-2.53","1"
"2021/01/11 22:00:00","EST","N.Y.C.","61761","28.49","2.54","-2.89","1"
"2021/01/11 23:00:00","EST","N.Y.C.","61761","27.81","2.27","-3.54","1"
"2021/01/12 00:00:00","EST","N.Y.C.","61761","28.78","1.96","-7.36","1"
"2021/01/12 01:00:00","EST","N.Y.C.","61761","27.07","1.68","-7.84","1"
"2021/01/12 02:00:00","EST","N.Y.C.","61761","26","1.7","-6.99","1"
"2021/01/12 03:00:00","EST","N.Y.C.","61761","25.9","1.71","-6.42","1"
"2021/01/12 04:00:00","EST","N.Y.C.","61761","25.59","2.05","-3.49","1"
"2021/01/12 05:00:00","EST","N.Y.C.","61761","27.26","1.96","-4.45","1"
"2021/01/12 06:00:00","EST","N.Y.C.","61761","31.85","2.45","-4.84","1"
"2021/01/12 07:00:00","EST","N.Y.C.","61761","39.92","2.76","-10.34","1"
"2021/01/12 08:00:00","EST","N.Y.C.","61761","38.17","3.32","-5.73","1"
"2021/01/12 09:00:00","EST","N.Y.C.","61761","32.15","3.21","0","1"
"2021/01/12 10:00:00","EST","N.Y.C.","61761","30.8","3.05","0","1"
"2021/01/12 11:00:00","EST","N.Y.C.","61761","29.5","2.97","0","1"
"2021/01/12 12:00:00","EST","N.Y.C.","61761","28.8","2.99","0","1"
"2021/01/12 13:00:00","EST","N.Y.C.","61761","28.25","2.93","0","1"
"2021/01/12 14:00:00","EST","N.Y.C.","61761","27.92","2.88","0","1"
"2021/01/12 15:00:00","EST","N.Y.C.","61761","28.23","2.93","0","1"
"2021/01/12 16:00:00","EST","N.Y.C.","61761","32.41","3.16","0","1"
"2021/01/12 17:00:00","EST","N.Y.C.","61761","43.42","4.55","0","1"
"2021/01/12 18:00:00","EST","N.Y.C.","61761","37.42","3.77","0","1"
"2021/01/12 19:00:00","EST","N.Y.C.","61761","33.27","3.54","0","1"
"2021/01/12 20:00:00","EST","N.Y.C.","61761","30.85","2.98","0","1"
"2021/01/12 21:00:00","EST","N.Y.C.","61761","29.93","2.98","-1.04","1"
"2021/01/12 22:00:00","EST","N.Y.C.","61761","28.27","2.59","-2.57","1"
"2021/01/12 23:00:00","EST","N.Y.C.","61761","27.87","2.52","-3.84","1"
"2021/01/13 00:00:00","EST","N.Y.C.","61761","28.88","1.88","-7.61","1"
"2021/01/13 01:00:00","EST","N.Y.C.","61761","27.49","1.71","-7.54","1"
"2021/01/13 02:00:00","EST","N.Y.C.","61761","26.49","1.62","-7.96","1"
"2021/01/13 03:00:00","EST","N.Y.C.","61761","26.42","1.64","-7.48","1"
"2021/01/13 04:00:00","EST","N.Y.C.","61761","26.72","1.69","-7","1"
"2021/01/13 05:00:00","EST","N.Y.C.","61761","28.33","1.69","-8.24","1"
"2021/01/13 06:00:00","EST","N.Y.C.","61761","34.19","2.43","-7.95","1"
"2021/01/13 07:00:00","EST","N.Y.C.","61761","40.31","2.88","-11.3","1"
"2021/01/13 08:00:00","EST","N.Y.C.","61761","36.69","3.51","-2.95","1"
"2021/01/13 09:00:00","EST","N.Y.C.","61761","31.89","3.25","-0.81","1"
"2021/01/13 10:00:00","EST","N.Y.C.","61761","31.56","3.13","-0.94","1"
"2021/01/13 11:00:00","EST","N.Y.C.","61761","31.37","3.1","-1.29","1"
"2021/01/13 12:00:00","EST","N.Y.C.","61761","30.4","2.91","-2.56","1"
"2021/01/13 13:00:00","EST","N.Y.C.","61761","30.67","2.9","-3.17","1"
"2021/01/13 14:00:00","EST","N.Y.C.","61761","30.52","2.94","-2.66","1"
"2021/01/13 15:00:00","EST","N.Y.C.","61761","31.37","2.93","-3.43","1"
"2021/01/13 16:00:00","EST","N.Y.C.","61761","34.5","3.2","-2.68","1"
"2021/01/13 17:00:00","EST","N.Y.C.","61761","50.02","4.48","-7.54","1"
"2021/01/13 18:00:00","EST","N.Y.C.","61761","45.36","3.71","-9.96","1"
"2021/01/13 19:00:00","EST","N.Y.C.","61761","38.75","2.99","-9.76","1"
"2021/01/13 20:00:00","EST","N.Y.C.","61761","31.98","2.83","-3.23","1"
"2021/01/13 21:00:00","EST","N.Y.C.","61761","29.32","2.76","-2.17","1"
"2021/01/13 22:00:00","EST","N.Y.C.","61761","27.94","2.48","-4.22","1"
"2021/01/13 23:00:00","EST","N.Y.C.","61761","26.91","2.14","-5.18","1"
"2021/01/14 00:00:00","EST","N.Y.C.","61761","28.16","1.62","-10.04","1"
